keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Sachsen,-0.9709212187456988,0.763721848108214,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-1.2651534319094182,0.6449601180346889,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",False,False,False,False,True,True,-3.5313195527364893,0.007218244657518467,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-4.441579914188137,0.00025038123575730516,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",True,True,True,True,True,True,0.5468,0.0236,0.012,0.0819,0.1307,0.1199,0.1899,0.7939,0.7489,0.033,0.0626,0.1251,0.0378,0.0409,0.6928,0.3353,0.0568,0.0344,0.0867,0.121,0.184,0.8253,0.8928,0.0683,0.2452,0.2449,0.1108,0.014,0.5746,0.0001,0.0071,0.0119,0.341,0.0289,0.064,0.7304,0.0024,0.0001,0.0006,0.0637,0.0604,0.1308,3.0,3.0,4.0,7.0,2.0,3.0
Sachsen-Anhalt,-1.3185491478574611,0.6206439105734035,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-2.8540698523756234,0.050955684835626784,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",False,True,False,True,True,True,-2.397956424182829,0.1423140238032738,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-4.839372121108741,4.569899899641209e-05,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",False,True,True,True,True,True,0.3326,0.0305,0.0794,0.386,0.7697,0.906,0.9019,0.3531,0.1245,0.1443,0.3643,0.9643,0.8732,0.8951,0.1523,0.0237,0.1261,0.2803,0.2173,0.1473,0.14,0.7106,0.1135,0.0115,0.0409,0.385,0.637,0.1191,0.5802,0.0582,0.3403,0.3104,0.6579,0.0394,0.087,0.6532,0.6162,0.0001,0.0002,0.3906,0.1578,0.0228,2.0,,2.0,3.0,6.0,3.0
Saison,-2.286773844716096,0.17626915805831422,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",-0.8544714838884497,0.8025958150376096,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",False,True,False,True,True,True,-7.661451658435711,1.6843980619226363e-11,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-3.1718300414192346,0.021674275654597022,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",True,True,True,True,True,True,0.697,0.7097,0.3754,0.5402,0.9379,0.9136,0.7729,0.4118,0.5878,0.1633,0.4782,0.9055,0.9281,0.9697,0.9235,0.2796,0.5273,0.4578,0.6204,0.3753,0.2345,0.0801,0.0434,0.0386,0.2106,0.5464,0.145,0.1377,0.9694,0.0229,0.0179,0.0434,0.1435,0.1281,0.7236,0.0133,0.0,0.0001,0.0568,0.0643,0.0873,0.3149,,,,3.0,3.0,2.0
Samstag,-1.9732214747325154,0.2984365449896009,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",-2.0898047972371203,0.24863385615103661,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",False,True,False,True,True,True,-5.042535677064992,1.8270356374809955e-05,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-2.7445218143217036,0.06664578906308595,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",True,True,False,True,True,True,0.0002,0.0,0.0,0.0014,0.0202,0.0166,0.0187,0.0665,0.0017,0.0816,0.0426,0.1416,0.1459,0.2138,0.0,0.0003,0.0392,0.3166,0.3773,0.4652,0.0901,0.005,0.0,0.0203,0.0581,0.1864,0.0281,0.0438,0.5975,0.0001,0.0001,0.0,0.0001,0.0006,0.0,0.0973,0.1221,0.0043,0.0001,0.0164,0.0059,0.0401,2.0,2.0,1.0,2.0,4.0,4.0
Sandhausen,-1.4866454460184255,0.5401069986794087,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-2.855284987259691,0.050800310362027486,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",False,True,False,True,True,True,-4.894412465986035,3.5758324687898386e-05,"{'1%': -3.552928203580539, '5%': -2.9147306250000002, '10%': -2.595137155612245}",-8.595268406579484,7.105661098029577e-14,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",True,True,True,True,True,True,0.0782,0.0051,0.155,0.0199,0.0319,0.0761,0.125,0.0035,0.0157,0.7881,0.1951,0.1277,0.3215,0.3138,0.0701,0.0237,0.1073,0.1604,0.2397,0.4542,0.5016,0.0071,0.0273,0.4898,0.2142,0.2945,0.4249,0.4626,0.8853,0.8042,0.9263,0.9735,0.9893,0.9556,0.9847,0.8296,0.8525,0.8711,0.876,0.9857,0.9245,0.9514,2.0,1.0,2.0,1.0,,
Sanktionen,-2.9311379139827567,0.04184505577230557,"{'1%': -3.53692771987915, '5%': -2.907887369384766, '10%': -2.591493291015625}",-2.396417203696481,0.14275018099474046,"{'1%': -3.53692771987915, '5%': -2.907887369384766, '10%': -2.591493291015625}",True,False,False,True,False,False,-4.829167230616916,4.781306357427396e-05,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",-3.7477567409808987,0.0034894139264906145,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",True,True,True,True,True,True,0.3236,0.078,0.3099,0.4452,0.2623,0.0,0.0,0.3973,0.5557,0.8637,0.0,0.0,0.0,0.0,0.3402,0.4228,0.675,0.9676,0.4638,0.0917,0.0047,0.493,0.8094,0.3468,0.0015,0.0,0.0,0.0,0.4117,0.0945,0.0,0.0,0.0,0.0,0.0,0.3128,0.0445,0.0003,0.0,0.0,0.0,0.0,6.0,4.0,7.0,5.0,3.0,4.0
Schaden,-0.7993382367705419,0.8193163782917068,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",-3.577824934855135,0.006199396283857665,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",False,False,True,False,True,True,-4.625923019324833,0.00011568044202575144,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",-6.683853799762373,4.274900279141233e-09,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",True,True,True,True,True,True,0.1153,0.1039,0.5035,0.7355,0.8493,0.7952,0.6735,0.2785,0.377,0.3796,0.4283,0.5882,0.731,0.6689,0.7396,0.8168,0.271,0.3492,0.706,0.8447,0.8299,0.9796,0.9206,0.4486,0.5079,0.7354,0.7375,0.453,0.2767,0.3282,0.005,0.0052,0.0069,0.0144,0.0687,0.5452,0.0307,0.0564,0.0211,0.1825,0.0869,0.1233,,,,,3.0,4.0
Schalke,-1.210522650534111,0.6690528321257058,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-1.7749484338017267,0.39296809867124505,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",False,False,False,False,True,False,-4.201883232260455,0.0006540803640790548,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-3.9131697482938184,0.0019400346718849442,"{'1%': -3.552928203580539, '5%': -2.9147306250000002, '10%': -2.595137155612245}",True,False,True,True,True,True,0.673,0.0347,0.7216,0.3236,0.1188,0.1807,0.2716,0.0038,0.0104,0.0981,0.0582,0.0542,0.2627,0.3024,0.3055,0.0583,0.6229,0.6998,0.0969,0.1696,0.0743,0.9234,0.8267,0.6155,0.7815,0.2097,0.2859,0.1298,0.3407,0.0048,0.303,0.3241,0.1476,0.2292,0.0813,0.0055,0.0054,0.0388,0.0236,0.0609,0.3693,0.4517,2.0,1.0,,,2.0,2.0
Schleswig-Holstein,-1.0634724864743426,0.7294167540099842,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-2.918486753628122,0.043240087516788185,"{'1%': -3.53692771987915, '5%': -2.907887369384766, '10%': -2.591493291015625}",False,True,True,True,True,True,-4.444992385097837,0.0002468921659854418,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-6.530186359989876,9.914484617329556e-09,"{'1%': -3.5386953618719676, '5%': -2.9086446751210775, '10%': -2.591896782564878}",True,True,True,True,True,True,0.8349,0.8056,0.8872,0.8191,0.5226,0.1624,0.3494,0.8369,0.3925,0.1744,0.3661,0.4841,0.848,0.8195,0.9472,0.7633,0.6991,0.6275,0.3995,0.0703,0.146,0.8667,0.9583,0.5976,0.0458,0.1569,0.1939,0.1907,0.88,0.2316,0.1965,0.1488,0.6576,0.5202,0.3654,0.4077,0.0888,0.0302,0.2368,0.6713,0.5264,0.0902,,,,4.0,,3.0
Schluss,-1.8026406369763839,0.37915148099673157,"{'1%': -3.5386953618719676, '5%': -2.9086446751210775, '10%': -2.591896782564878}",-2.8041743295986334,0.057679964353192295,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",False,False,False,False,True,True,-3.843976166430135,0.002488104219961217,"{'1%': -3.5386953618719676, '5%': -2.9086446751210775, '10%': -2.591896782564878}",-7.290879649747062,1.4183202046014193e-10,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",True,False,True,True,True,True,0.7861,0.783,0.7081,0.8093,0.9185,0.8847,0.8767,0.7026,0.7146,0.8211,0.8789,0.7779,0.6256,0.7671,0.5442,0.06,0.2011,0.0619,0.1164,0.0617,0.1119,0.1353,0.1358,0.3062,0.7411,0.3873,0.8129,0.8765,0.8174,0.7943,0.8126,0.4801,0.7096,0.8953,0.7575,0.6563,0.5833,0.1851,0.0459,0.1133,0.0321,0.0663,,,,,,6.0
Schnee,-3.206495540808454,0.01961175711910924,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-2.018206914521698,0.2786474986387381,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",True,False,False,False,False,False,-4.651500398194659,0.00010369642980473272,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-2.9460652417686686,0.04024750704050846,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",True,True,True,True,True,True,0.2987,0.0051,0.0028,0.0065,0.0212,0.0072,0.0207,0.3137,0.5246,0.6233,0.8035,0.0447,0.0153,0.0867,0.7327,0.6776,0.7291,0.1287,0.0456,0.0524,0.0786,0.7061,0.4746,0.4714,0.2111,0.0004,0.0005,0.014,0.5918,0.0664,0.1476,0.1107,0.3697,0.5343,0.0495,0.3577,0.002,0.0,0.0004,0.7962,0.6141,0.0329,3.0,6.0,5.0,5.0,7.0,3.0
Schock,-2.3822427115397136,0.14681112051663875,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",-2.755055692607378,0.06498605808845434,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",False,False,False,True,True,True,-6.070307556265153,1.1551172783183109e-07,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",-5.543754241114373,1.6788576560632995e-06,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",True,True,True,True,True,True,0.8305,0.11,0.1821,0.4398,0.5807,0.7253,0.8544,0.1592,0.2776,0.3927,0.2024,0.345,0.1189,0.2389,0.7347,0.7599,0.8337,0.9205,0.7387,0.3259,0.3756,0.9194,0.9881,0.5562,0.4922,0.7054,0.6503,0.261,0.2987,0.2967,0.2487,0.7875,0.9681,0.6593,0.7723,0.4309,0.2544,0.0801,0.1879,0.6499,0.6907,0.5695,,,,,,
Scholz,-1.3812543924651146,0.5912292775192016,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-1.5733505941873354,0.49696505293015936,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",False,False,False,False,True,False,-4.1156975412594745,0.0009122506067187428,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-2.460735573482952,0.1253223413693076,"{'1%': -3.552928203580539, '5%': -2.9147306250000002, '10%': -2.595137155612245}",True,True,False,True,True,True,0.3026,0.0722,0.0722,0.0856,0.1647,0.2611,0.4185,0.7457,0.4972,0.3896,0.6008,0.7205,0.7593,0.8615,0.1191,0.4067,0.6821,0.8702,0.9527,0.8907,0.9907,0.5557,0.5629,0.9937,0.7839,0.891,0.9132,0.9263,0.9568,0.0099,0.0277,0.0509,0.0678,0.059,0.0174,0.7962,0.0669,0.2664,0.3157,0.4723,0.3549,0.4805,,,,,2.0,
Schon,-2.996411016313939,0.035230928264558016,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-3.0302778748266155,0.032161951836591346,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",True,True,True,True,True,True,-8.838772914952019,1.6906745236989053e-14,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-9.384385011501267,6.821119309039388e-16,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",True,True,True,True,True,True,0.6061,0.261,0.7809,0.6958,0.6303,0.7766,0.7647,0.1778,0.4049,0.9209,0.8549,0.9228,0.9593,0.9816,0.122,0.1237,0.2653,0.5243,0.9371,0.9681,0.9951,0.7773,0.6275,0.4729,0.5451,0.7291,0.7544,0.8717,0.0072,0.0054,0.0001,0.0,0.0,0.0,0.0,0.8217,0.5458,0.7441,0.1645,0.2661,0.2916,0.2812,,,,,4.0,
Schröder,-1.30606476730518,0.6263931277389158,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-0.9137338345882589,0.7834160298484529,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",False,False,False,False,False,False,-2.4801978172701507,0.1203670501923455,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",-4.027285384640017,0.0012741865761732134,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",False,True,True,True,True,True,0.4035,0.4788,0.6688,0.85,0.0327,0.1428,0.0642,0.086,0.1398,0.3306,0.3466,0.2899,0.3919,0.2744,0.2924,0.3745,0.5083,0.1665,0.0292,0.2064,0.0359,0.1027,0.2492,0.3554,0.2777,0.1171,0.2325,0.0183,0.1287,0.0422,0.0167,0.0302,0.0688,0.0801,0.0255,0.3417,0.1052,0.0505,0.1356,0.2696,0.9289,0.7828,5.0,,5.0,7.0,3.0,
Schule,-1.61940583292658,0.4730408107750993,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-1.6778107764837238,0.44257976121709613,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",False,True,False,True,True,True,-6.085828126915411,1.0650224645304713e-07,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-3.4306449839502053,0.009957505472704803,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",True,True,True,True,True,True,0.3025,0.0295,0.2542,0.2277,0.6234,0.0882,0.0484,0.2757,0.6046,0.0551,0.1111,0.442,0.062,0.0633,0.0331,0.0304,0.0828,0.392,0.0925,0.0458,0.0261,0.148,0.3885,0.0324,0.0842,0.3417,0.0302,0.0083,0.0116,0.0001,0.0001,0.0005,0.0862,0.263,0.2812,0.0216,0.0043,0.2598,0.0304,0.0018,0.0012,0.0116,2.0,,7.0,7.0,2.0,6.0
Schulen,-3.7488502203636624,0.0034762065065249976,"{'1%': -3.530398990560757, '5%': -2.9050874099328317, '10%': -2.5900010121107266}",-4.727008685201599,7.485228815844035e-05,"{'1%': -3.5319549603840894, '5%': -2.905755128523123, '10%': -2.5903569458676765}",True,False,True,True,True,True,-6.456678922676835,1.4775126783995522e-08,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",-3.700663395523669,0.004103832557694056,"{'1%': -3.5443688564814813, '5%': -2.9110731481481484, '10%': -2.5931902777777776}",True,True,True,True,True,True,0.2358,0.3837,0.5395,0.0896,0.0891,0.1456,0.2594,0.748,0.0839,0.352,0.3132,0.1192,0.1658,0.1026,0.0251,0.0391,0.0296,0.0365,0.04,0.0183,0.0424,0.3949,0.7296,0.8664,0.9868,0.972,0.9793,0.9935,0.3013,0.5156,0.7861,0.1142,0.1019,0.2081,0.3516,0.2505,0.5564,0.6144,0.7417,0.6123,0.588,0.481,,,6.0,,,
Schutz,-2.897329166200673,0.04565946179343803,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-1.7535366462293591,0.40376101184836444,"{'1%': -3.548493559596539, '5%': -2.912836594776334, '10%': -2.594129155766944}",True,False,False,True,True,True,-5.259390426732489,6.642192925167445e-06,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",-2.9394739175119136,0.0409465222548439,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",True,True,True,True,True,True,0.2314,0.4975,0.3568,0.5248,0.9583,0.3075,0.2772,0.6783,0.5911,0.2274,0.3225,0.4363,0.4633,0.4885,0.8694,0.0078,0.017,0.0116,0.0012,0.001,0.0014,0.8079,0.876,0.0312,0.0471,0.0891,0.0845,0.0124,0.1474,0.179,0.1922,0.2985,0.1685,0.0157,0.0407,0.674,0.138,0.3338,0.5265,0.6372,0.5056,0.4585,,,6.0,7.0,6.0,
Schweden,-2.508445909664513,0.11343284473225179,"{'1%': -3.53692771987915, '5%': -2.907887369384766, '10%': -2.591493291015625}",-2.751092394696586,0.06560658785730722,"{'1%': -3.5506699942762414, '5%': -2.913766394626147, '10%': -2.5946240473991997}",False,True,False,True,True,True,-3.616943805964997,0.0054452393967819954,"{'1%': -3.53692771987915, '5%': -2.907887369384766, '10%': -2.591493291015625}",-1.9493037137618405,0.3092340771976607,"{'1%': -3.552928203580539, '5%': -2.9147306250000002, '10%': -2.595137155612245}",True,True,False,True,True,True,0.8642,0.8945,0.4565,0.3404,0.7874,0.8256,0.6718,0.7135,0.574,0.5875,0.5577,0.7129,0.6354,0.6534,0.6261,0.4255,0.1844,0.1994,0.3116,0.5043,0.4884,0.6388,0.8819,0.7878,0.3909,0.5581,0.0821,0.0699,0.1559,0.0031,0.0336,0.0879,0.0766,0.2327,0.0931,0.5115,0.3491,0.0714,0.0738,0.2063,0.1224,0.0449,,,,,2.0,7.0
Schweiz,-1.883146868495638,0.3400304135213431,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",-2.4686321294988507,0.12329417818994493,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",False,False,False,False,True,True,-2.3116882204805203,0.16822599387222492,"{'1%': -3.552928203580539, '5%': -2.9147306250000002, '10%': -2.595137155612245}",-3.104842628204214,0.026196881816001324,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",False,True,True,True,True,True,0.7863,0.1852,0.3673,0.3666,0.2152,0.1471,0.1528,0.4508,0.7602,0.9683,0.3034,0.1911,0.2025,0.0047,0.6877,0.0621,0.2876,0.2669,0.6932,0.6248,0.7916,0.4372,0.6747,0.3471,0.1677,0.4072,0.5425,0.3408,0.2618,0.0002,0.0228,0.0505,0.0156,0.0092,0.0108,0.9288,0.358,0.2873,0.0819,0.7323,0.6804,0.5978,,7.0,,,2.0,
Schwer,-2.9036727640789657,0.04492256892292913,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-6.903584351720361,1.2637758039178124e-09,"{'1%': -3.530398990560757, '5%': -2.9050874099328317, '10%': -2.5900010121107266}",True,True,True,True,True,True,-5.473515709512053,2.369576691448296e-06,"{'1%': -3.540522678829176, '5%': -2.9094272025108254, '10%': -2.5923136524453696}",-6.616719003275151,6.180847318536007e-09,"{'1%': -3.53692771987915, '5%': -2.907887369384766, '10%': -2.591493291015625}",True,True,True,True,True,True,0.9953,0.3718,0.4677,0.6852,0.8138,0.7396,0.578,0.086,0.1112,0.1384,0.2936,0.4098,0.5195,0.4183,0.6403,0.0507,0.0831,0.0764,0.153,0.2652,0.1753,0.1771,0.2724,0.2039,0.2932,0.4523,0.5526,0.1995,0.3483,0.5186,0.7244,0.6882,0.5162,0.3067,0.3782,0.7241,0.9317,0.9745,0.9319,0.7128,0.6711,0.7389,,,,,,
Schwere,-2.8192999304789477,0.05556935671132103,"{'1%': -3.5319549603840894, '5%': -2.905755128523123, '10%': -2.5903569458676765}",-3.0471673314543066,0.030718230058014898,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",False,True,True,True,True,True,-14.377294730290915,9.278357534524405e-27,"{'1%': -3.5319549603840894, '5%': -2.905755128523123, '10%': -2.5903569458676765}",-9.880935855394215,3.771765059606799e-17,"{'1%': -3.5352168748293127, '5%': -2.9071540828402367, '10%': -2.5911025443786984}",True,True,True,True,True,True,0.1462,0.3181,0.6095,0.5479,0.3522,0.6393,0.5747,0.005,0.0172,0.0398,0.078,0.0085,0.0024,0.0086,0.872,0.8491,0.9708,0.1923,0.1198,0.2264,0.0982,0.723,0.757,0.0044,0.0087,0.0,0.0,0.0,0.1767,0.3812,0.0581,0.0824,0.0566,0.1333,0.1689,0.0171,0.0273,0.004,0.0086,0.0351,0.07,0.0765,,6.0,,5.0,,3.0
Schüler,-1.9516545348236196,0.3081645890049076,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-0.8039427547455235,0.8179611688132025,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",False,True,False,True,True,True,-3.2140609724644644,0.01918506604346997,"{'1%': -3.5463945337644063, '5%': -2.911939409384601, '10%': -2.5936515282964665}",-5.755692670674507,5.827071475671867e-07,"{'1%': -3.542412746661615, '5%': -2.910236235808284, '10%': -2.5927445767266866}",True,True,True,True,True,True,0.7813,0.2984,0.4154,0.5516,0.6468,0.2486,0.3184,0.3296,0.4046,0.2157,0.4412,0.7065,0.7727,0.8193,0.0937,0.0,0.0,0.0001,0.0062,0.0197,0.0415,0.0802,0.0357,0.0018,0.0132,0.1456,0.0961,0.1652,0.409,0.17,0.0036,0.0113,0.3367,0.0205,0.0413,0.4557,0.0006,0.0048,0.0019,0.1605,0.1551,0.3311,,,2.0,3.0,3.0,2.0
