keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Spanien,-2.0590231032229918,0.2613074691201981,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.6394940073683024,0.08510624288498408,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,True,True,True,-5.285348468507384,5.871561301452368e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.5778047163296876,0.00014189977257732939,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.075,0.0005,0.0128,0.0316,0.0081,0.0164,0.0311,0.1917,0.1459,0.2879,0.4786,0.7116,0.8121,0.7531,0.9245,0.6022,0.703,0.8436,0.7881,0.9462,0.9519,0.4916,0.7555,0.3028,0.3744,0.4363,0.52,0.5346,0.8909,0.0,0.0,0.0004,0.3993,0.3819,0.4013,0.0007,0.0,0.0,0.0,0.0008,0.0022,0.0003,2.0,,,,2.0,2.0
Spaß,-2.3721955606377976,0.14973825496850468,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.6787885806089298,0.004421599672458539,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,True,True,True,True,True,-5.939756333042819,2.275691030133384e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-6.0289410002658075,1.433373132390709e-07,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,True,True,True,True,0.1407,0.0886,0.2477,0.161,0.2422,0.1579,0.1833,0.6823,0.2395,0.6402,0.278,0.3835,0.1719,0.215,0.054,0.0027,0.0099,0.0033,0.0051,0.0108,0.0201,0.0271,0.0,0.0,0.0001,0.0002,0.0005,0.0001,0.3478,0.4702,0.0512,0.0561,0.1158,0.1411,0.0544,0.083,0.1261,0.4765,0.8218,0.7328,0.6725,0.8439,,,2.0,2.0,,
Sperrung,-2.8471046916028295,0.0518538353276015,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",-2.145842391323828,0.22648490871303534,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",False,True,False,False,True,False,-9.795415073954155,6.193216794628708e-17,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",-10.051996525843364,1.4045931595579333e-17,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",True,True,True,False,True,True,0.0945,0.1395,0.1064,0.0781,0.1418,0.1813,0.3008,0.0049,0.0169,0.0011,0.0021,0.0177,0.0225,0.039,0.5774,0.6616,0.4508,0.5173,0.7661,0.1707,0.3514,0.0004,0.0022,0.0006,0.0005,0.0083,0.015,0.026,0.0029,0.0077,0.0081,0.0117,0.0118,0.0071,0.0042,0.3212,0.4326,0.438,0.5904,0.5593,0.3855,0.4318,,3.0,,1.0,1.0,
Spiegel,-4.289425048985716,0.00046332058288119327,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",-2.5819377871188003,0.09678811707116058,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,False,True,True,True,-5.446560715822444,2.7023484560673857e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.635677539713148,0.0001109618191861091,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1459,0.1175,0.0583,0.0889,0.1022,0.2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.1377,0.2803,0.1577,0.4097,0.592,0.5785,0.3336,0.1836,0.289,0.2673,0.5158,0.6638,0.5921,0.2007,0.4623,0.9335,0.8746,0.9635,0.9962,0.9841,1.0,1.0,1.0,1.0,,
Spiel,-3.53946416454327,0.007029563383335231,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-1.5015006516461675,0.5327688578052351,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,False,False,True,False,False,-4.842156324794703,4.513799321197364e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-7.117946394632104,3.787673500245836e-10,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.6599,0.3694,0.5154,0.6787,0.8731,0.6977,0.5864,0.0415,0.1025,0.2279,0.3216,0.9403,0.4844,0.4413,0.0555,0.1017,0.0981,0.1333,0.4606,0.712,0.185,0.2293,0.0615,0.2074,0.3021,0.0255,0.0144,0.0288,0.471,0.0054,0.0044,0.0188,0.2886,0.3991,0.2541,0.0033,0.0,0.0,0.0,0.0008,0.0085,0.017,,1.0,,6.0,3.0,2.0
Spieler,-6.540790048710851,9.358247485655785e-09,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",-1.6639474808824486,0.44977694405285906,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,False,False,True,True,-7.233800326333283,1.9633001489556573e-10,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-7.992372913558243,2.4549052528395173e-12,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.2135,0.4136,0.136,0.2416,0.0853,0.1617,0.2,0.7206,0.8636,0.882,0.5689,0.2755,0.6844,0.335,0.9812,0.3897,0.314,0.5385,0.3694,0.1281,0.2534,0.5304,0.7481,0.9315,0.7721,0.6672,0.8243,0.7119,0.0535,0.0173,0.0002,0.0001,0.0003,0.0002,0.0002,0.0002,0.0001,0.0,0.0,0.0,0.0001,0.0001,,,,,4.0,3.0
Spitze,-2.7939388540468135,0.05914478916605699,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.322678465242897,0.16475799432621124,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,True,False,True,True,False,-6.634926511340801,5.5936889435747e-09,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.081387613408102,1.527876623498397e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.7431,0.3213,0.4477,0.4796,0.1222,0.165,0.1374,0.5448,0.6673,0.8118,0.8494,0.7547,0.9507,0.8712,0.5335,0.6359,0.2487,0.2781,0.1551,0.2866,0.2694,0.6431,0.9043,0.6224,0.1499,0.171,0.0184,0.0259,0.8769,0.4177,0.3902,0.7239,0.6761,0.2591,0.4762,0.688,0.1987,0.0091,0.0118,0.5105,0.4993,0.5498,,,,6.0,,3.0
Sport,-1.323422157007642,0.6183896982938427,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.1326710293408313,0.024227977170337884,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,True,False,True,True,-4.649463484081899,0.00010460555847510568,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.8401597767103945,3.793932842153557e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.3826,0.1152,0.2926,0.067,0.0667,0.1029,0.1693,0.0842,0.2355,0.7774,0.5158,0.6887,0.9241,0.7821,0.062,0.0037,0.0024,0.0007,0.0076,0.0456,0.0112,0.6326,0.5577,0.1209,0.1824,0.2601,0.5286,0.4517,0.4291,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,,2.0,2.0
Sprung,-6.84512095310001,1.7507816624823522e-09,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",-8.559178901392624,8.789928094113913e-14,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",True,True,True,True,True,True,-8.866755650688923,1.433534186633127e-14,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",-10.260831150474088,4.241124316234854e-18,"{'1%': -3.4687256239864017, '5%': -2.8783961376954363, '10%': -2.57575634100705}",True,True,True,True,True,True,0.4912,0.1464,0.194,0.1981,0.296,0.1833,0.1839,0.5607,0.7742,0.9374,0.8747,0.8409,0.4647,0.537,0.9792,0.9899,0.8952,0.6658,0.7645,0.7275,0.592,0.5705,0.8522,0.8257,0.5997,0.6284,0.4731,0.5651,0.0001,0.0001,0.0,0.0001,0.0002,0.0001,0.0003,0.4805,0.0902,0.0474,0.0488,0.0017,0.0015,0.0028,,,,,3.0,6.0
Spur,-2.856394362684203,0.05065879885238874,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.120348403447363,0.0008961752470284919,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,False,True,True,True,True,-4.324309480145718,0.0004030701638115258,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.414667573408016,3.1550335936921297e-06,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",True,True,True,True,True,True,0.5888,0.7241,0.8286,0.8032,0.8181,0.9526,0.7526,0.8316,0.105,0.255,0.1946,0.0719,0.0161,0.0023,0.6234,0.0575,0.2924,0.3938,0.192,0.223,0.3378,0.1671,0.3972,0.8122,0.7779,0.7266,0.6913,0.1305,0.0591,0.0001,0.0043,0.1351,0.0153,0.0034,0.0559,0.2731,0.0788,0.0001,0.0003,0.593,0.2982,0.2338,,7.0,,,2.0,3.0
St.,-7.127372148668214,3.5910206665698905e-10,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",-11.980279540145808,3.718742051136943e-22,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",True,True,True,True,False,True,-6.39432898928235,2.068688010553827e-08,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-6.379921216887975,2.235443537065593e-08,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.0112,0.0034,0.0009,0.0046,0.0024,0.006,0.0036,0.5649,0.501,0.71,0.5909,0.4726,0.3796,0.5017,0.8686,0.6444,0.029,0.0777,0.1494,0.2418,0.2603,0.5798,0.0282,0.0074,0.0138,0.026,0.0495,0.069,0.0056,0.0021,0.0027,0.0049,0.0052,0.0061,0.0068,0.5312,0.669,0.7099,0.8261,0.8704,0.7894,0.8271,3.0,,3.0,3.0,2.0,
Staat,-2.0562448462281915,0.2624686239022274,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-1.1923288767302636,0.6768868994213061,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,False,False,True,True,False,-3.759909595812326,0.0033451816539080896,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.32748322584127,4.801714588574521e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.4014,0.168,0.3016,0.1017,0.0746,0.0796,0.0686,0.265,0.5723,0.7466,0.8291,0.8092,0.48,0.0885,0.6956,0.0307,0.1343,0.0286,0.0542,0.0881,0.1184,0.1094,0.2832,0.4055,0.567,0.66,0.3649,0.0871,0.4556,0.13,0.4868,0.8631,0.4559,0.1846,0.1122,0.4383,0.3006,0.2184,0.0217,0.0517,0.0143,0.1055,,,4.0,,,6.0
Staatsanwaltschaft,-2.9249514081838823,0.04252247561292903,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-2.9280079057618393,0.04218665717991757,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,False,True,False,-4.596815172165157,0.0001309268751829597,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.631216948153985,1.0884014336831122e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.9686,0.3069,0.6774,0.185,0.0845,0.0902,0.0005,0.1431,0.3223,0.6191,0.4508,0.5283,0.2362,0.0741,0.5194,0.9095,0.9528,0.9194,0.8076,0.8457,0.6554,0.0216,0.0234,0.225,0.0191,0.042,0.0268,0.0569,0.0032,0.0,0.0004,0.0,0.0103,0.0018,0.0061,0.0292,0.0276,0.4039,0.6373,0.6919,0.6747,0.3983,7.0,,,4.0,2.0,2.0
Stadion,-2.188120873088798,0.21058511015796144,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-1.6812652988174102,0.4407900868877872,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,False,False,True,True,False,-4.543374565168928,0.00016404151006716087,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.296752159239858,5.561116173871547e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.0716,0.1038,0.3221,0.2909,0.2816,0.261,0.0105,0.3811,0.0127,0.2504,0.7683,0.572,0.8575,0.8935,0.6107,0.2474,0.5294,0.4354,0.7297,0.4757,0.1879,0.9593,0.6245,0.6171,0.5872,0.6469,0.4209,0.7871,0.2965,0.0221,0.0367,0.0192,0.264,0.1433,0.2819,0.0012,0.0029,0.3484,0.3168,0.0203,0.0495,0.1287,7.0,2.0,,,4.0,1.0
Stadt,-2.3478950096375915,0.15698560596382977,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-1.9819838423255525,0.294527993283091,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,True,False,True,True,False,-5.309905423580462,5.2227996665903935e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-6.332182721218062,2.8882140026278362e-08,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.8756,0.3074,0.8369,0.6326,0.8022,0.1734,0.3153,0.0574,0.1508,0.319,0.2976,0.3142,0.3644,0.147,0.6261,0.0121,0.221,0.0362,0.1538,0.2171,0.138,0.0004,0.0013,0.0355,0.108,0.112,0.0505,0.0234,0.9,0.001,0.0044,0.0,0.0005,0.0,0.0,0.3648,0.0,0.0,0.0017,0.0356,0.4727,0.4517,,,2.0,1.0,4.0,2.0
Starkregen,-3.7782184819721687,0.003138197711376789,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-1.7453525387198185,0.4079098506352708,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,False,False,True,False,False,-6.084498998357557,1.0724598424157132e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.454998301603731,2.593574047165775e-06,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.3478,0.4987,0.5214,0.5983,0.7192,0.7701,0.8193,0.9246,0.8585,0.5991,0.8013,0.8147,0.815,0.7609,0.0561,0.0586,0.1434,0.0587,0.0303,0.0543,0.0427,0.0721,0.0787,0.0026,0.0241,0.0112,0.0016,0.0028,0.0918,0.2104,0.1473,0.1592,0.1996,0.2891,0.1913,0.3148,0.4458,0.7369,0.8705,0.8797,0.8473,0.7015,,,5.0,6.0,,
Start,-3.266950771672011,0.01642197714243797,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.399562566960264,0.14185990899530349,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,False,True,True,True,-5.251694848543595,6.888916314512312e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.111175267785742,1.331147839274917e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,False,True,0.0019,0.0059,0.0819,0.1606,0.1857,0.163,0.2076,0.0313,0.0224,0.2261,0.029,0.0801,0.0925,0.0913,0.9999,0.4363,0.8219,0.8003,0.6982,0.841,0.9172,0.2224,0.3925,0.6416,0.5794,0.7064,0.8245,0.7388,0.5016,0.8198,0.1666,0.2959,0.4818,0.2623,0.3529,0.4119,0.2846,0.3421,0.5187,0.6604,0.7903,0.8142,1.0,2.0,,,,
Stau,-4.407807896408587,0.0002875293578372198,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-1.8889859899031098,0.3372600558580384,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,False,True,True,False,-5.85450556544551,3.525848774512239e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.197654445024937,8.889545584902688e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.7959,0.9484,0.786,0.8677,0.932,0.9986,0.9552,0.2047,0.3331,0.2376,0.2441,0.2062,0.3964,0.1871,0.4298,0.1043,0.468,0.6251,0.6975,0.8028,0.8058,0.1671,0.0813,0.0665,0.0377,0.0556,0.1437,0.0933,0.87,0.9629,0.8762,0.9228,0.9865,0.9597,0.9796,0.852,0.9557,0.8146,0.7684,0.5718,0.777,0.8648,,,,4.0,,
Staus,-13.434213620717738,3.958967644233404e-25,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",-13.975366170013483,4.2713898986647055e-26,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",True,False,True,True,False,True,-8.33522577121743,3.2861412232103625e-13,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-8.460683370693275,1.5703746934332739e-13,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.2462,0.2236,0.4355,0.2758,0.3697,0.4526,0.4709,0.5797,0.7838,0.8057,0.9107,0.9196,0.9607,0.8519,0.4268,0.345,0.5414,0.3854,0.392,0.5201,0.5589,0.9531,0.8302,0.667,0.9499,0.7854,0.9012,0.8763,0.0352,0.0792,0.2221,0.1556,0.34,0.3927,0.3342,0.0328,0.0746,0.1966,0.2486,0.4819,0.5173,0.2916,,,,,1.0,1.0
Steinmeier,-3.6730635203709254,0.004508394587642505,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-3.6645492079912074,0.004640353414950704,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",True,True,True,True,True,True,-5.411988745641392,3.196248653423169e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.875891462507791,3.160287229962946e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.7061,0.0368,0.3667,0.843,0.867,0.1107,0.1658,0.897,0.0273,0.925,0.9022,0.8839,0.8298,0.8997,0.4544,0.0251,0.2294,0.4792,0.4265,0.0437,0.0717,0.4155,0.0251,0.4634,0.6317,0.6224,0.6642,0.7478,0.0004,0.026,0.0216,0.0057,0.0109,0.1285,0.0864,0.0167,0.028,0.2583,0.1348,0.0533,0.6152,0.5189,2.0,2.0,2.0,2.0,1.0,1.0
Steuer,-1.9458141855887436,0.31082486978992574,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-1.827047491082151,0.3671184322077186,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,False,True,False,-4.980113867256686,2.4294725604774705e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.237718080309153,7.359924858887193e-06,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,True,True,False,True,0.9816,0.1258,0.78,0.7207,0.7958,0.2301,0.3927,0.0658,0.1636,0.1964,0.0901,0.015,0.0352,0.2801,0.6219,0.1557,0.4592,0.7998,0.9829,0.9906,0.9975,0.4399,0.3864,0.6939,0.257,0.2061,0.3643,0.6391,0.2003,0.0379,0.0,0.0,0.0175,0.0001,0.0,0.0812,0.0005,0.1157,0.068,0.1148,0.0582,0.0295,,5.0,,,3.0,2.0
Stichwahl,-2.9737645554727363,0.0374181640130678,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.634854943685745,0.08600528108162009,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,False,False,True,True,True,-5.310654003930605,5.204158273868667e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.6374879005337215,0.00011010655267997868,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.4223,0.6112,0.8056,0.4346,0.1149,0.2492,0.1288,0.3203,0.6518,0.8517,0.5966,0.8043,0.8394,0.7795,0.1562,0.2796,0.5363,0.6046,0.7321,0.5933,0.7397,0.3585,0.6521,0.7546,0.6695,0.7672,0.6206,0.7105,0.8839,0.6567,0.9765,0.9951,0.9987,0.9999,0.9996,0.5859,0.2886,0.9231,0.885,0.8964,0.9686,0.99,,,,,,
Stiftung,-1.0172900145875283,0.7469060472512311,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.357424597572265,0.1541151925016772,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,False,False,False,True,False,-5.305987319620871,5.321431658936486e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.204740361529505,0.0006468312490207427,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.6595,0.3553,0.1516,0.2715,0.6008,0.6705,0.152,0.3874,0.4641,0.5041,0.5696,0.6587,0.6594,0.7026,0.6595,0.7206,0.7847,0.93,0.9644,0.9011,0.8228,0.4233,0.6959,0.6193,0.7935,0.7361,0.8506,0.7378,0.1295,0.0029,0.0,0.0,0.0026,0.0005,0.0008,0.3855,0.2791,0.5395,0.2167,0.6566,0.4975,0.8043,,,,,3.0,
